"OBJECTID","AREA","PERIMETER","POLY_ID","ECO_ID","Shape_Length","Shape_Area"
5374,0.009587,0.433855,966041,966,0.433855,0.009587
5375,0.172026,3.744050,615007,615,3.744050,0.172026
5376,0.009260,0.619833,940022,940,0.619833,0.009260
5377,0.130372,4.708222,619009,619,4.708222,0.130372
5378,0.008382,0.480400,962019,962,0.480400,0.008382
5379,0.049115,1.305629,9609001,9609,1.305629,0.049115
5380,0.089866,2.534506,646011,646,2.534506,0.089866
5381,0.829014,5.616778,359002,359,5.616778,0.829014
5382,0.011734,0.749902,944027,944,0.749902,0.011734
5383,0.129421,3.199051,9609002,9609,3.199051,0.129421
5384,0.024387,0.909759,980006,980,0.909759,0.024387
5385,0.030043,1.078954,981002,981,1.078954,0.030043
5386,0.089640,1.593881,284012,284,1.593881,0.089640
5387,0.292503,3.361030,618019,618,3.361030,0.292503
5388,0.025203,0.874332,646010,646,0.874332,0.025203
5389,0.082306,2.855992,598004,598,2.855992,0.082306
5390,0.010843,0.479665,598003,598,0.479665,0.010843
5391,0.278999,3.164416,982001,982,3.164416,0.278999
5392,0.071419,2.638561,647001,647,2.638561,0.071419
5393,0.031805,0.828236,944021,944,0.828236,0.031805
5394,0.032507,1.774323,980030,980,1.774323,0.032507
5395,0.011801,0.676756,980008,980,0.676756,0.011801
5396,0.242970,4.358462,980031,980,4.358462,0.242970
5397,0.037984,1.118715,358003,358,1.118715,0.037984
5398,0.208999,2.631958,284013,284,2.631958,0.208999
5399,0.044373,2.067495,644011,644,2.067495,0.044373
5400,0.021602,0.982827,646012,646,0.982827,0.021602
5401,0.005655,0.385419,980040,980,0.385419,0.005655
5402,0.208853,2.837075,358001,358,2.837075,0.208853
5403,0.037877,1.764691,619002,619,1.764691,0.037877
5404,0.213558,4.580152,648001,648,4.580152,0.213558
5405,0.020956,2.057919,615005,615,2.057919,0.020956
5406,0.092791,2.678434,364002,364,2.678434,0.092791
5407,0.008822,0.589791,980039,980,0.589791,0.008822
5408,0.057377,1.616690,619003,619,1.616690,0.057377
5409,0.086930,1.545855,309013,309,1.545855,0.086930
5410,0.026000,0.990234,353029,353,0.990234,0.026000
5411,0.141601,2.971685,969015,969,2.971685,0.141601
5412,0.009581,0.532898,643011,643,0.532898,0.009581
5413,0.073435,1.971957,616002,616,1.971957,0.073435
5414,0.009859,0.658874,962018,962,0.658874,0.009859
5415,0.098598,1.630967,615006,615,1.630967,0.098598
5416,0.081685,1.673768,1023004,1023,1.673768,0.081685
5417,0.021173,1.534350,969016,969,1.534350,0.021173
5418,0.013311,0.870781,944029,944,0.870781,0.013311
5419,0.027227,0.952998,643012,643,0.952998,0.027227
5420,0.452739,5.430748,1023003,1023,5.430748,0.452739
5421,0.024352,0.955281,982002,982,0.955281,0.024352
5422,0.719459,4.522743,317008,317,4.522743,0.719459
5423,0.013557,0.683665,980034,980,0.683665,0.013557
5424,0.020648,0.875137,353034,353,0.875137,0.020648
5425,0.044443,1.880194,284002,284,1.880194,0.044443
5426,0.032383,1.326197,616003,616,1.326197,0.032383
5427,0.008667,0.606931,939013,939,0.606931,0.008667
5428,0.058764,2.892519,643013,643,2.892519,0.058764
5429,0.054961,2.765509,981003,981,2.765509,0.054961
5430,0.148438,2.824300,308015,308,2.824300,0.148438
5431,0.006395,0.490286,940023,940,0.490286,0.006395
5432,0.012193,0.855602,944024,944,0.855602,0.012193
5433,0.090660,1.700581,359001,359,1.700581,0.090660
5434,0.098974,1.987576,9609003,9609,1.987576,0.098974
5435,0.023508,1.669158,599003,599,1.669158,0.023508
5436,0.029526,1.075574,944030,944,1.075574,0.029526
5437,0.156152,4.193256,980019,980,4.193256,0.156152
5438,0.124184,1.963361,980010,980,1.963361,0.124184
5439,0.091755,2.362018,358002,358,2.362018,0.091755
5440,0.004360,0.335184,944026,944,0.335184,0.004360
5441,0.012334,0.520593,980033,980,0.520593,0.012334
5442,0.148785,3.761973,647002,647,3.761973,0.148785
5443,0.006355,0.475888,944037,944,0.475888,0.006355
5444,0.013645,0.522702,980026,980,0.522702,0.013645
5445,0.002201,0.199510,940021,940,0.199510,0.002201
5446,0.107597,1.791669,649001,649,1.791669,0.107597
5447,0.007866,0.409386,944011,944,0.409386,0.007866
5448,0.021151,1.552103,980015,980,1.552103,0.021151
5449,0.020971,0.773768,293011,293,0.773768,0.020971
5450,0.116365,2.406020,651001,651,2.406020,0.116365
5451,0.053892,2.086110,616004,616,2.086110,0.053892
5452,0.005025,0.495074,939016,939,0.495074,0.005025
5453,0.148300,2.468931,646015,646,2.468931,0.148300
5454,0.033284,1.715342,645004,645,1.715342,0.033284
5455,0.006466,0.527639,945001,945,0.527639,0.006466
5456,0.443816,7.063614,619005,619,7.063614,0.443816
5457,0.011825,0.686628,944006,944,0.686628,0.011825
5458,0.021180,1.005375,944035,944,1.005375,0.021180
5459,0.061296,1.456831,317009,317,1.456831,0.061296
5460,0.047194,6.302305,600001,600,6.302306,0.047194
5461,0.039217,1.276337,284011,284,1.276337,0.039217
5462,0.017380,0.558229,982005,982,0.558229,0.017380
5463,0.005301,0.424857,945002,945,0.424857,0.005301
5464,0.015012,1.427303,643014,643,1.427303,0.015012
5465,0.160560,5.639255,619004,619,5.639255,0.160560
5466,0.025269,1.372580,600003,600,1.372580,0.025269
5467,0.349704,9.879318,945052,945,9.879318,0.349704
5468,0.010130,0.619132,980021,980,0.619132,0.010130
5469,0.003727,0.265987,980009,980,0.265987,0.003727
5470,0.081616,1.757088,308014,308,1.757088,0.081616
5471,0.018752,0.795554,944022,944,0.795554,0.018752
5472,0.060326,2.377948,647003,647,2.377948,0.060326
5473,0.041620,1.042711,358006,358,1.042711,0.041620
5474,0.038340,1.161724,643016,643,1.161724,0.038340
5475,0.023057,0.869770,646014,646,0.869770,0.023057
5476,0.020309,1.382686,944008,944,1.382686,0.020309
5477,0.143606,3.426305,600005,600,3.426305,0.143606
5478,0.118775,2.669478,312006,312,2.669478,0.118775
5479,0.032434,0.919913,592011,592,0.919913,0.032434
5480,0.598678,3.866947,1024016,1024,3.866947,0.598678
5481,0.164804,2.914520,646013,646,2.914520,0.164804
5482,1.689167,7.785543,293012,293,7.785543,1.689167
5483,0.044251,2.371286,962022,962,2.371286,0.044251
5484,0.202241,3.598330,650001,650,3.598330,0.202241
5485,0.010006,0.758196,643015,643,0.758196,0.010006
5486,0.007002,0.462090,651002,651,0.462090,0.007002
5487,0.014234,0.547293,962020,962,0.547293,0.014234
5488,0.024336,0.969920,592009,592,0.969920,0.024336
5489,0.012366,0.464623,980032,980,0.464623,0.012366
5490,0.038391,1.617068,610019,610,1.617068,0.038391
5491,0.168844,2.222407,313003,313,2.222407,0.168844
5492,0.003846,0.278218,962023,962,0.278218,0.003846
5493,0.010593,0.407196,969018,969,0.407196,0.010593
5494,0.267976,2.420614,301011,301,2.420614,0.267976
5495,0.012050,0.860674,944028,944,0.860674,0.012050
5496,0.068238,2.088702,944019,944,2.088702,0.068238
5497,0.159813,2.451192,619008,619,2.451192,0.159813
5498,0.002653,0.284782,643017,643,0.284782,0.002653
5499,0.080301,1.639960,650002,650,1.639960,0.080301
5500,0.041374,0.919211,309014,309,0.919211,0.041374
5501,0.304067,3.087470,1023005,1023,3.087470,0.304067
5502,0.018190,0.800125,969019,969,0.800125,0.018190
5503,0.029782,1.088627,610008,610,1.088627,0.029782
5504,0.375886,4.027864,1024014,1024,4.027864,0.375886
5505,0.158773,4.420972,620001,620,4.420972,0.158773
5506,0.028918,1.046473,9609006,9609,1.046473,0.028918
5507,0.025789,1.388840,970010,970,1.388840,0.025789
5508,0.034617,0.950971,1024015,1024,0.950971,0.034617
5509,0.010146,0.721019,646016,646,0.721019,0.010146
5510,0.123010,4.821865,944012,944,4.821865,0.123010
5511,0.072503,2.620696,312009,312,2.620696,0.072503
5512,0.036756,0.925267,980011,980,0.925267,0.036756
5513,0.221700,2.489293,284017,284,2.489293,0.221700
5514,0.040427,0.974780,980017,980,0.974780,0.040427
5515,0.123638,2.642843,981004,981,2.642843,0.123638
5516,0.055438,1.594904,980014,980,1.594904,0.055438
5517,0.010145,0.446305,945003,945,0.446305,0.010145
5518,0.027142,1.461363,598005,598,1.461363,0.027142
5519,0.035920,2.048855,644012,644,2.048855,0.035920
5520,0.026122,1.026486,600004,600,1.026486,0.026122
5521,0.132305,2.686114,610010,610,2.686114,0.132305
5522,0.022236,1.150077,944039,944,1.150077,0.022236
5523,0.051341,1.060584,939017,939,1.060584,0.051341
5524,0.234666,2.177316,364003,364,2.177316,0.234666
5525,0.712732,11.102903,311002,311,11.102903,0.712732
5526,0.058056,2.615807,646017,646,2.615807,0.058056
5527,0.083843,2.245316,312011,312,2.245316,0.083843
5528,0.019895,0.906157,294003,294,0.906157,0.019895
5529,0.016001,0.858783,970012,970,0.858783,0.016001
5530,0.007346,0.424751,293013,293,0.424751,0.007346
5531,0.141115,2.276568,311003,311,2.276568,0.141115
5532,0.009609,1.023881,980022,980,1.023881,0.009609
5533,0.036781,1.366161,308020,308,1.366161,0.036781
5534,0.023043,0.780576,969017,969,0.780576,0.023043
5535,0.031888,0.787357,9609005,9609,0.787357,0.031888
5536,0.010832,0.588154,971001,971,0.588154,0.010832
5537,0.034214,1.755395,600002,600,1.755395,0.034214
5538,0.062383,1.933119,615008,615,1.933119,0.062383
5539,0.029292,0.946744,962021,962,0.946744,0.029292
5540,0.017808,0.825059,969021,969,0.825059,0.017808
5541,0.014071,0.709853,944023,944,0.709853,0.014071
5542,0.020788,0.875885,970008,970,0.875885,0.020788
5543,0.068611,1.689638,980007,980,1.689638,0.068611
5544,0.057673,2.182964,617001,617,2.182964,0.057673
5545,0.022540,0.976380,962024,962,0.976380,0.022540
5546,0.034403,1.448684,970011,970,1.448684,0.034403
5547,0.092162,3.319418,944033,944,3.319418,0.092162
5548,0.024719,1.527335,969022,969,1.527335,0.024719
5549,0.004482,0.283770,618020,618,0.283770,0.004482
5550,0.003857,0.460554,944034,944,0.460554,0.003857
5551,0.144184,3.024155,313002,313,3.024155,0.144184
5552,0.004566,0.760052,9609004,9609,0.760052,0.004566
5553,0.236713,6.380066,945054,945,6.380066,0.236713
5554,0.062484,1.631297,308016,308,1.631297,0.062484
5555,0.023094,0.604335,618021,618,0.604335,0.023094
5556,0.040136,1.482220,982007,982,1.482220,0.040136
5557,0.008793,0.575985,649002,649,0.575985,0.008793
5558,0.127220,2.865520,980029,980,2.865520,0.127220
5559,0.054215,1.337963,650003,650,1.337963,0.054215
5560,0.023036,1.029629,980027,980,1.029629,0.023036
5561,0.063461,1.202684,980035,980,1.202684,0.063461
5562,0.007752,0.414039,359003,359,0.414039,0.007752
5563,0.020221,1.229460,300012,300,1.229460,0.020221
5564,0.059703,1.839376,358004,358,1.839376,0.059703
5565,0.008638,0.444974,972001,972,0.444974,0.008638
5566,0.205979,5.098581,616005,616,5.098581,0.205979
5567,0.013226,0.722923,944038,944,0.722923,0.013226
5568,0.032478,1.138126,363002,363,1.138126,0.032478
5569,0.203201,3.100653,650005,650,3.100653,0.203201
5570,0.034061,1.201377,294004,294,1.201377,0.034061
5571,0.192701,2.250499,365002,365,2.250499,0.192701
5572,0.135145,1.630296,1023006,1023,1.630296,0.135145
5573,0.238767,3.549644,392001,392,3.549644,0.238767
5574,0.024801,1.480088,358010,358,1.480088,0.024801
5575,0.011150,0.675393,970009,970,0.675393,0.011150
5576,0.014398,0.666701,358011,358,0.666701,0.014398
5577,0.487790,4.741546,284007,284,4.741546,0.487790
5578,0.101477,2.503446,317013,317,2.503446,0.101477
5579,0.196769,3.340806,649003,649,3.340806,0.196769
5580,0.018622,0.723360,610012,610,0.723360,0.018622
5581,0.061760,2.183446,284015,284,2.183446,0.061760
5582,0.041744,1.430510,678001,678,1.430510,0.041744
5583,0.034426,1.032202,944018,944,1.032202,0.034426
5584,0.025389,1.349972,944032,944,1.349972,0.025389
5585,0.006590,0.446591,944015,944,0.446591,0.006590
5586,0.055292,2.495598,647004,647,2.495598,0.055292
5587,0.043520,0.926184,969023,969,0.926184,0.043520
5588,0.052487,1.595535,610020,610,1.595535,0.052487
5589,0.066335,1.532506,615009,615,1.532506,0.066335
5590,0.020028,0.734904,970014,970,0.734904,0.020028
5591,0.011036,0.746768,358005,358,0.746768,0.011036
5592,1.391242,10.496787,365003,365,10.496787,1.391242
5593,0.013844,0.895887,969020,969,0.895887,0.013844
5594,0.095587,2.628875,610005,610,2.628875,0.095587
5595,0.027905,1.000243,312008,312,1.000243,0.027905
5596,0.014830,0.729650,980028,980,0.729650,0.014830
5597,0.067364,1.313481,970013,970,1.313481,0.067364
5598,0.938109,9.565260,393001,393,9.565260,0.938109
5599,0.387322,4.594325,294002,294,4.594325,0.387322
5600,0.253836,3.795700,294006,294,3.795700,0.253836
5601,0.126168,1.530478,1023007,1023,1.530478,0.126168
5602,0.040158,0.899846,293014,293,0.899846,0.040158
5603,0.112972,2.607444,646018,646,2.607444,0.112972
5604,0.155946,2.565205,678007,678,2.565205,0.155946
5605,0.026847,1.018625,358007,358,1.018625,0.026847
5606,0.016709,1.072903,358012,358,1.072903,0.016709
5607,0.270122,4.744497,308019,308,4.744497,0.270122
5608,0.076891,1.439234,678005,678,1.439234,0.076891
5609,0.011869,0.438404,981005,981,0.438404,0.011869
5610,0.015160,1.694829,678004,678,1.694829,0.015160
5611,0.037572,1.043510,618022,618,1.043510,0.037572
5612,0.054760,1.901643,610021,610,1.901643,0.054760
5613,0.245629,4.415957,652001,652,4.415957,0.245629
5614,0.029917,1.599587,945004,945,1.599587,0.029917
5615,0.047443,1.424246,610006,610,1.424246,0.047443
5616,0.042999,0.964613,284018,284,0.964613,0.042999
5617,0.030372,1.068068,972003,972,1.068068,0.030372
5618,0.021393,0.996502,610004,610,0.996502,0.021393
5619,0.204754,4.270625,644013,644,4.270625,0.204754
5620,0.047725,1.748643,646022,646,1.748643,0.047725
5621,0.130651,1.757078,982004,982,1.757078,0.130651
5622,0.251400,3.209552,678002,678,3.209552,0.251400
5623,0.072091,2.130268,610009,610,2.130268,0.072091
5624,0.037826,0.902174,308018,308,0.902174,0.037826
5625,0.038585,1.969189,358015,358,1.969189,0.038585
5626,0.074257,1.959124,972002,972,1.959124,0.074257
5627,0.001560,0.236723,359004,359,0.236723,0.001560
5628,0.084767,1.585612,358009,358,1.585612,0.084767
5629,0.013415,0.689339,646019,646,0.689339,0.013415
5630,0.039327,1.193316,618023,618,1.193316,0.039327
5631,0.096032,1.755815,358017,358,1.755815,0.096032
5632,0.889645,11.109258,284009,284,11.109258,0.889645
5633,0.114129,3.933999,944016,944,3.933999,0.114129
5634,0.055953,1.978093,615013,615,1.978093,0.055953
5635,0.019925,0.796158,294005,294,0.796158,0.019925
5636,0.036301,1.089257,980013,980,1.089257,0.036301
5637,0.038852,1.166308,610007,610,1.166308,0.038852
5638,0.019514,1.549159,971002,971,1.549159,0.019514
5639,0.014519,1.585080,365004,365,1.585080,0.014519
5640,0.042841,1.297542,647005,647,1.297542,0.042841
5641,0.089945,2.144659,296002,296,2.144659,0.089945
5642,0.047646,1.438013,944036,944,1.438013,0.047646
5643,0.021267,1.109830,358016,358,1.109830,0.021267
5644,0.133452,2.852440,662001,662,2.852440,0.133452
5645,0.030997,0.994787,284020,284,0.994787,0.030997
5646,0.244693,3.320199,610017,610,3.320199,0.244693
5647,0.109421,4.050712,980023,980,4.050712,0.109421
5648,0.039220,1.096833,618025,618,1.096833,0.039220
5649,0.038782,1.426435,358013,358,1.426435,0.038782
5650,0.133812,1.806739,312007,312,1.806739,0.133812
5651,0.011629,0.472815,971004,971,0.472815,0.011629
5652,0.016624,0.845649,662002,662,0.845649,0.016624
5653,0.008063,0.534600,358019,358,0.534600,0.008063
5654,0.035738,1.707010,654001,654,1.707010,0.035738
5655,0.433008,6.971403,393002,393,6.971403,0.433008
5656,0.063605,1.192543,980012,980,1.192543,0.063605
5657,0.027921,0.974724,358008,358,0.974724,0.027921
5658,0.075045,3.020799,972004,972,3.020799,0.075045
5659,0.085880,2.439075,980036,980,2.439075,0.085880
5660,0.027751,1.323545,944025,944,1.323545,0.027751
5661,0.020784,1.201293,646024,646,1.201293,0.020784
5662,0.024789,0.751966,615010,615,0.751966,0.024789
5663,0.081793,2.727290,980020,980,2.727290,0.081793
5664,0.073637,1.741266,314001,314,1.741266,0.073637
5665,0.117470,2.315297,646021,646,2.315297,0.117470
5666,0.046152,1.030863,980016,980,1.030863,0.046152
5667,0.028491,1.302187,646020,646,1.302187,0.028491
5668,0.019874,1.037143,610014,610,1.037143,0.019874
5669,0.028795,1.038219,610015,610,1.038219,0.028795
5670,0.171304,3.300948,296003,296,3.300948,0.171304
5671,0.010070,0.741048,358014,358,0.741048,0.010070
5672,0.072484,2.988827,1024017,1024,2.988827,0.072484
5673,0.008807,0.543217,312010,312,0.543217,0.008807
5674,0.205098,2.204285,284023,284,2.204285,0.205098
5675,0.023473,0.895232,971003,971,0.895232,0.023473
5676,0.024861,0.669653,358023,358,0.669653,0.024861
5677,0.025696,1.222173,358022,358,1.222173,0.025696
5678,0.037120,1.794316,618029,618,1.794316,0.037120
5679,0.423731,5.976150,1024018,1024,5.976150,0.423731
5680,0.028734,1.614911,654002,654,1.614911,0.028734
5681,0.224842,3.147466,284016,284,3.147466,0.224842
5682,0.115606,3.453419,650006,650,3.453419,0.115606
5683,0.018022,0.573069,945053,945,0.573069,0.018022
5684,0.082006,2.131151,654003,654,2.131151,0.082006
5685,0.040751,1.153681,678003,678,1.153681,0.040751
5686,0.011008,0.912485,970015,970,0.912485,0.011008
5687,0.315721,3.926841,1024022,1024,3.926841,0.315721
5688,0.029661,0.850415,939018,939,0.850415,0.029661
5689,0.045494,1.574939,980025,980,1.574939,0.045494
5690,0.052802,2.645698,970018,970,2.645698,0.052802
5691,0.010106,0.606586,944041,944,0.606586,0.010106
5692,0.035119,1.329044,970017,970,1.329044,0.035119
5693,0.168908,4.500726,620002,620,4.500726,0.168908
5694,0.128134,4.314747,618030,618,4.314747,0.128134
5695,0.045239,2.381501,972005,972,2.381501,0.045239
5696,0.065911,1.866310,313004,313,1.866310,0.065911
5697,0.099168,1.509492,308023,308,1.509492,0.099168
5698,0.258081,3.010578,284022,284,3.010578,0.258081
5699,0.080725,1.911470,617002,617,1.911470,0.080725
5700,0.036363,1.084755,312014,312,1.084755,0.036363
5701,0.018064,0.884568,644014,644,0.884568,0.018064
5702,0.028238,0.818606,655002,655,0.818606,0.028238
5703,0.074952,1.630574,646023,646,1.630574,0.074952
5704,0.038197,1.064829,618024,618,1.064829,0.038197
5705,0.042672,1.406382,678006,678,1.406382,0.042672
5706,0.066560,1.640203,311004,311,1.640203,0.066560
5707,0.020398,1.105752,646025,646,1.105752,0.020398
5708,0.405947,6.306688,655001,655,6.306688,0.405947
5709,0.041591,1.235937,358024,358,1.235937,0.041591
5710,0.025740,0.923558,970026,970,0.923558,0.025740
5711,0.040997,1.213288,981006,981,1.213288,0.040997
5712,0.494402,7.544841,296001,296,7.544841,0.494402
5713,0.071584,2.003442,358021,358,2.003442,0.071584
5714,0.034595,1.079216,970016,970,1.079216,0.034595
5715,0.071178,1.541895,650004,650,1.541895,0.071178
5716,0.758989,5.607614,663001,663,5.607614,0.758989
5717,0.046881,1.189272,980037,980,1.189272,0.046881
5718,0.457669,7.595434,618031,618,7.595434,0.457669
5719,0.202483,4.134551,313001,313,4.134551,0.202483
5720,0.017581,0.944405,317011,317,0.944405,0.017581
5721,0.063278,1.781365,358020,358,1.781365,0.063278
5722,0.090993,1.640343,295003,295,1.640343,0.090993
5723,0.043173,1.434759,647006,647,1.434759,0.043173
5724,0.035445,1.438447,970020,970,1.438447,0.035445
5725,0.053059,1.006947,653001,653,1.006947,0.053059
5726,0.488531,3.878607,1024019,1024,3.878607,0.488531
5727,0.029471,1.428768,610016,610,1.428768,0.029471
5728,0.088673,1.546560,295004,295,1.546560,0.088673
5729,0.011509,1.350631,358018,358,1.350631,0.011509
5730,0.028589,0.708882,969026,969,0.708882,0.028589
5731,0.018669,0.601610,969024,969,0.601610,0.018669
5732,0.280661,4.618540,312001,312,4.618540,0.280661
5733,0.029124,1.302177,969025,969,1.302177,0.029124
5734,0.047286,1.157212,308022,308,1.157212,0.047286
5735,0.025705,1.284665,644015,644,1.284665,0.025705
5736,0.036673,1.074445,311005,311,1.074445,0.036673
5737,0.082417,2.400210,653004,653,2.400210,0.082417
5738,0.035672,1.609400,971005,971,1.609400,0.035672
5739,0.029579,0.972970,662003,662,0.972970,0.029579
5740,0.359070,3.341537,284021,284,3.341537,0.359070
5741,0.122508,1.569048,296005,296,1.569048,0.122508
5742,0.054882,1.883463,944043,944,1.883463,0.054882
5743,0.433294,3.725195,1027001,1027,3.725195,0.433294
5744,0.126148,2.462375,982015,982,2.462375,0.126148
5745,0.108242,1.646882,980024,980,1.646882,0.108242
5746,0.034807,1.016309,944031,944,1.016309,0.034807
5747,0.039058,1.631638,619006,619,1.631638,0.039058
5748,0.144475,3.227821,284019,284,3.227821,0.144475
5749,0.007247,0.432215,971006,971,0.432215,0.007247
5750,0.408221,3.820608,392002,392,3.820608,0.408221
5751,0.079129,1.592270,295002,295,1.592270,0.079129
5752,0.018929,0.756328,616006,616,0.756328,0.018929
5753,0.234381,2.124463,1024021,1024,2.124463,0.234381
5754,0.012067,1.459985,654004,654,1.459985,0.012067
5755,0.089369,1.531391,312013,312,1.531391,0.089369
5756,0.278256,3.337362,314003,314,3.337362,0.278256
5757,0.667451,5.266024,1024023,1024,5.266024,0.667451
5758,0.017583,0.833485,317010,317,0.833485,0.017583
5759,0.021865,0.974026,365005,365,0.974026,0.021865
5760,0.011134,0.663373,618026,618,0.663373,0.011134
5761,0.074015,3.224433,647007,647,3.224433,0.074015
5762,0.032485,1.150232,615012,615,1.150232,0.032485
5763,0.050657,1.421479,982006,982,1.421479,0.050657
5764,0.171091,2.206628,982011,982,2.206628,0.171091
5765,0.030056,1.475952,610011,610,1.475952,0.030056
5766,0.006940,0.690570,970019,970,0.690570,0.006940
5767,0.058401,1.494803,646026,646,1.494803,0.058401
5768,0.015522,0.776670,653009,653,0.776670,0.015522
5769,0.020204,0.729377,982003,982,0.729377,0.020204
5770,0.024497,1.087474,678010,678,1.087474,0.024497
5771,0.014967,0.743229,653006,653,0.743229,0.014967
5772,0.016850,0.549548,308021,308,0.549548,0.016850
5773,0.024194,0.738527,615011,615,0.738527,0.024194
5774,0.038144,0.976547,972006,972,0.976547,0.038144
5775,0.381728,3.606948,364004,364,3.606948,0.381728
5776,0.017220,0.985849,969027,969,0.985849,0.017220
5777,0.018496,0.627660,970028,970,0.627660,0.018496
5778,0.046436,1.463813,654005,654,1.463813,0.046436
5779,0.013334,0.500887,618028,618,0.500887,0.013334
5780,0.056473,1.082372,621001,621,1.082372,0.056473
5781,0.034088,0.950358,980038,980,0.950358,0.034088
5782,0.036497,1.155984,664001,664,1.155984,0.036497
5783,0.074354,3.489656,664002,664,3.489656,0.074354
5784,0.053779,1.135314,678008,678,1.135314,0.053779
5785,0.013131,1.172997,970021,970,1.172997,0.013131
5786,0.108934,2.009861,313005,313,2.009861,0.108934
5787,0.002621,0.237920,653003,653,0.237920,0.002621
5788,0.139153,2.131565,314002,314,2.131565,0.139153
5789,0.427324,3.629202,679001,679,3.629202,0.427324
5790,0.028090,1.064846,969028,969,1.064846,0.028090
5791,0.038021,0.858819,618027,618,0.858819,0.038021
5792,0.586808,3.928927,1024020,1024,3.928927,0.586808
5793,0.137630,2.310943,366001,366,2.310943,0.137630
5794,0.621265,5.146128,665001,665,5.146128,0.621265
5795,0.006543,0.421844,945055,945,0.421844,0.006543
5796,0.006302,0.505891,970022,970,0.505891,0.006302
5797,0.163152,1.856242,946038,946,1.856242,0.163152
5798,0.022592,1.030258,653002,653,1.030258,0.022592
5799,0.023726,0.958537,971007,971,0.958537,0.023726
5800,0.621729,6.177607,320001,320,6.177607,0.621729
5801,0.011613,0.407405,358025,358,0.407405,0.011613
5802,0.178397,3.197564,621003,621,3.197564,0.178397
5803,0.018643,0.595924,969029,969,0.595924,0.018643
5804,0.105700,3.764623,971008,971,3.764623,0.105700
5805,0.018513,0.745098,664003,664,0.745098,0.018513
5806,0.074751,1.265625,946037,946,1.265625,0.074751
5807,0.044702,2.228959,655004,655,2.228959,0.044702
5808,0.048091,1.006702,653010,653,1.006702,0.048091
5809,0.035830,1.227668,654006,654,1.227668,0.035830
5810,0.041113,1.267477,610013,610,1.267477,0.041113
5811,0.050148,2.542140,980042,980,2.542140,0.050148
5812,0.020530,0.845906,662004,662,0.845906,0.020530
5813,0.020063,0.666252,946036,946,0.666252,0.020063
5814,0.054300,1.943060,970035,970,1.943060,0.054300
5815,0.030292,1.305654,664004,664,1.305654,0.030292
5816,0.001956,0.220001,653005,653,0.220001,0.001956
5817,0.011419,0.747753,655003,655,0.747753,0.011419
5818,0.076798,3.613075,945006,945,3.613075,0.076798
5819,0.047014,0.940810,982009,982,0.940810,0.047014
5820,0.056864,2.549920,662005,662,2.549920,0.056864
5821,0.035051,1.095550,650007,650,1.095550,0.035051
5822,0.009632,0.760786,970023,970,0.760786,0.009632
5823,0.080573,1.996809,296004,296,1.996809,0.080573
5824,0.019361,0.955537,944040,944,0.955537,0.019361
5825,0.031673,1.124261,621002,621,1.124261,0.031673
5826,0.020551,0.752109,652002,652,0.752109,0.020551
5827,0.051121,1.807588,647008,647,1.807588,0.051121
5828,0.002264,0.261468,651003,651,0.261468,0.002264
5829,0.021759,1.000024,970036,970,1.000024,0.021759
5830,0.041043,1.358210,981007,981,1.358210,0.041043
5831,0.082975,2.432817,970033,970,2.432817,0.082975
5832,0.217083,2.546403,312005,312,2.546403,0.217083
5833,0.062170,2.138402,980045,980,2.138402,0.062170
5834,0.124212,2.794184,656001,656,2.794184,0.124212
5835,0.031407,0.963998,980044,980,0.963998,0.031407
5836,0.026811,1.457802,970024,970,1.457802,0.026811
5837,0.019823,0.792019,982018,982,0.792019,0.019823
5838,0.059766,1.864610,651004,651,1.864610,0.059766
5839,0.025225,1.169305,617003,617,1.169305,0.025225
5840,0.053489,1.216259,678011,678,1.216259,0.053489
5841,0.016886,0.681297,653008,653,0.681297,0.016886
5842,0.013937,0.704426,652006,652,0.704426,0.013937
5843,0.029682,0.937563,653007,653,0.937563,0.029682
5844,0.064959,1.416962,312016,312,1.416962,0.064959
5845,0.731473,5.595421,294007,294,5.595421,0.731473
5846,0.183549,4.104547,1024024,1024,4.104547,0.183549
5847,0.105811,3.561883,664008,664,3.561883,0.105811
5848,0.009231,0.426315,970032,970,0.426315,0.009231
5849,0.142309,4.103641,996003,996,4.103641,0.142309
5850,0.006635,0.410132,945056,945,0.410132,0.006635
5851,0.035693,1.030227,982008,982,1.030227,0.035693
5852,0.009686,0.539011,972007,972,0.539011,0.009686
5853,0.026158,0.807967,656002,656,0.807967,0.026158
5854,0.317781,6.644762,314004,314,6.644762,0.317781
5855,0.018759,0.859409,681001,681,0.859409,0.018759
5856,0.028203,0.947159,980041,980,0.947159,0.028203
5857,0.201065,10.685863,970030,970,10.685863,0.201065
5858,0.046724,2.350365,971010,971,2.350365,0.046724
5859,0.006203,0.553647,970025,970,0.553647,0.006203
5860,0.023410,0.885675,971009,971,0.885675,0.023410
5861,0.148450,2.828940,678012,678,2.828940,0.148450
5862,0.377705,3.396946,1024026,1024,3.396946,0.377705
5863,0.013376,0.621718,664006,664,0.621718,0.013376
5864,0.899768,5.105562,1024025,1024,5.105562,0.899768
5865,0.230362,5.012748,680002,680,5.012748,0.230362
5866,0.051711,1.790947,678009,678,1.790947,0.051711
5867,0.016575,0.626510,647010,647,0.626510,0.016575
5868,0.059729,1.332871,450001,450,1.332871,0.059729
5869,0.006061,0.436355,970029,970,0.436355,0.006061
