"OBJECTID","CMP_ID","CFRAG1","CFRAG2","DEPTH","RESTR_TYPE","AWHC"
761,41300803,"-","-","-","-","-"
762,41300804,"A","A","5","-","5"
763,41300805,"A","A","5","-","4"
764,41300806,"A","A","5","-","4"
765,41300901,"A","-","2","LI","2"
766,41300902,"A","-","5","-","3"
767,41300903,"-","-","-","-","-"
768,41300904,"A","A","5","-","3"
769,41300905,"A","-","5","-","2"
770,41300906,"A","A","5","-","5"
771,41301001,"-","-","-","-","-"
772,41301002,"A","-","5","-","2"
773,41301003,"A","A","5","-","5"
774,41301101,"A","A","5","-","2"
775,41301102,"A","A","5","-","1"
776,41301103,"A","-","5","-","2"
777,41301201,"A","A","5","-","4"
778,41301202,"A","A","5","-","4"
779,41301203,"A","A","5","-","4"
780,41301204,"A","A","5","-","5"
781,41301205,"A","A","5","-","5"
782,41301301,"A","A","5","-","2"
783,41301302,"-","-","-","-","-"
784,41301303,"A","A","5","-","5"
785,41301401,"A","A","5","-","4"
786,41301402,"A","A","5","-","4"
787,41301403,"A","A","5","-","4"
788,41301404,"A","A","5","-","4"
789,41301405,"A","A","5","-","5"
790,41301501,"A","A","5","-","2"
791,41301502,"A","A","5","-","2"
792,41301503,"A","-","5","-","2"
793,41301504,"A","A","5","-","1"
794,41301505,"A","A","5","-","5"
795,41301601,"A","A","5","-","4"
796,41301602,"A","A","5","-","4"
797,41301603,"-","-","-","-","-"
798,41301604,"A","A","5","-","5"
799,41301701,"A","-","5","-","2"
800,41301702,"-","-","-","-","-"
801,41301703,"A","A","5","-","4"
802,41301704,"A","A","5","-","5"
803,41301801,"A","-","5","-","2"
804,41301802,"A","A","5","-","5"
805,41301803,"A","A","5","-","3"
806,41301804,"A","A","5","-","4"
807,41301805,"-","-","-","-","-"
808,41301901,"A","A","5","-","2"
809,41301902,"A","-","5","-","2"
810,41301903,"A","A","5","-","4"
811,41301904,"A","A","5","-","5"
812,41301905,"A","-","5","-","2"
813,41301906,"A","A","5","-","1"
814,41302001,"A","A","5","-","3"
815,41302002,"A","A","5","-","5"
816,41302003,"-","-","-","-","-"
817,41302004,"A","-","5","-","2"
818,41302101,"A","-","5","-","2"
819,41302102,"-","-","-","-","-"
820,41302103,"A","A","5","-","3"
821,41302104,"A","A","5","-","5"
822,41302105,"A","A","5","-","1"
823,41302106,"A","A","5","-","2"
824,41302201,"A","-","5","-","2"
825,41302202,"-","-","-","-","-"
826,41302203,"A","A","5","-","5"
827,41302301,"A","-","5","-","2"
828,41302302,"A","A","5","-","4"
829,41302303,"A","A","5","-","5"
830,41302401,"A","-","5","-","2"
831,41302402,"-","-","-","-","-"
832,41302403,"A","A","5","-","5"
833,41302501,"A","A","3","LI","1"
834,41302502,"A","-","5","-","2"
835,41302503,"A","A","5","-","4"
836,41302504,"A","A","5","-","2"
837,41302505,"A","A","5","-","5"
838,41302506,"-","-","-","-","-"
839,41302507,"A","A","5","-","2"
840,41302508,"A","A","5","-","3"
841,41302601,"-","-","-","-","-"
842,41302602,"A","-","5","-","2"
843,41302603,"A","A","5","-","5"
844,41302604,"A","A","5","-","2"
845,41302605,"A","A","3","LI","1"
846,41500501,"B","C","2","FP","2"
847,41500502,"B","B","2","CT","1"
848,41500503,"A","A","5","-","5"
849,41800601,"B","C","2","FP","2"
850,41800602,"B","B","2","CT","1"
851,41800701,"B","C","2","FP","2"
852,41800702,"B","C","5","-","2"
853,41800801,"A","A","5","-","5"
854,41800802,"A","B","5","-","3"
855,41800901,"B","C","5","-","2"
856,41800902,"A","A","5","-","2"
857,41801001,"B","C","2","FP","2"
858,41801002,"B","B","2","CT","1"
859,41801101,"B","C","2","FP","2"
860,41801102,"B","C","2","FP","2"
861,41801103,"A","A","5","-","5"
862,41801201,"B","C","5","-","2"
863,41801202,"B","C","2","FP","2"
864,41801203,"A","A","5","-","5"
865,41801301,"C","C","5","-","2"
866,41801302,"B","B","5","-","3"
867,41801401,"A","A","5","-","5"
868,41801402,"A","A","5","-","5"
869,41802001,"B","C","2","FP","2"
870,41802002,"B","C","2","FP","2"
871,41802003,"A","A","5","-","5"
872,41802101,"A","A","5","-","5"
873,41802102,"B","C","5","-","2"
874,41802301,"B","C","2","FP","2"
875,41802302,"B","B","2","CT","1"
876,41802701,"B","C","2","FP","2"
877,41802702,"C","C","2","CT","1"
878,41802703,"A","A","5","-","5"
879,41802801,"B","C","2","CT","3"
880,41802802,"B","C","2","CT","3"
881,41803001,"A","A","5","-","1"
882,41803002,"C","C","5","-","1"
883,41900201,"A","A","5","-","1"
884,41900202,"B","C","2","CT","3"
885,42100101,"A","A","5","-","4"
886,42100102,"-","-","-","LI","-"
887,42100103,"A","A","5","-","5"
888,42100701,"B","C","2","FP","2"
889,42100702,"A","A","1","OR","1"
890,42302101,"A","A","5","-","1"
891,42302102,"A","A","5","-","4"
892,42302201,"A","A","5","-","2"
893,42302202,"A","A","5","-","2"
894,42302203,"A","A","5","-","5"
895,42302301,"A","A","5","-","2"
896,42302302,"A","A","5","-","2"
897,42302801,"A","A","5","-","4"
898,42302802,"A","A","5","-","2"
899,42400201,"A","A","5","-","5"
900,42400202,"A","A","5","-","5"
901,42400301,"A","A","5","-","2"
902,42400302,"A","A","5","-","2"
903,42400501,"A","A","5","-","1"
904,42400502,"A","A","5","-","5"
905,42400601,"A","A","5","-","5"
906,42400602,"A","A","5","-","5"
907,42400701,"A","A","5","-","5"
908,42400702,"A","A","5","-","1"
909,42500101,"A","A","1","OR","1"
910,42500102,"A","A","5","-","1"
911,42500103,"A","A","5","-","5"
912,42500201,"A","A","5","-","4"
913,42500202,"A","A","5","-","5"
914,42500301,"A","A","5","-","3"
915,42500302,"A","A","5","-","4"
916,42500601,"A","A","5","-","2"
917,42500602,"C","B","2","CT","1"
918,42500701,"A","A","5","-","2"
919,42500702,"A","A","5","-","5"
920,42500801,"A","A","5","-","2"
921,42500802,"C","B","2","CT","1"
922,42500901,"A","A","5","-","4"
923,42500902,"A","A","5","-","5"
924,42501101,"C","D","5","-","1"
925,42501102,"A","A","5","-","1"
926,42501201,"A","A","4","CT","2"
927,42501202,"C","D","5","-","1"
928,42501301,"A","A","5","-","1"
929,42501302,"A","A","5","-","2"
930,42501401,"B","A","5","-","1"
931,42501402,"A","A","5","-","3"
932,42501601,"B","B","4","CT","2"
933,42501602,"C","B","2","CT","1"
934,42501901,"A","A","5","-","5"
935,42501902,"B","C","3","CT","2"
936,42502001,"A","A","5","-","5"
937,42502002,"A","A","5","-","5"
938,42502201,"A","A","5","-","5"
939,42502202,"A","A","5","-","5"
940,42502301,"A","A","5","-","5"
941,42502302,"A","A","5","-","5"
942,42502401,"C","B","2","CT","1"
943,42502402,"B","B","4","CT","2"
944,42502501,"B","B","3","LI","3"
945,42502502,"B","B","4","CT","2"
946,42502701,"A","A","5","-","5"
947,42502702,"A","A","5","-","5"
948,42502801,"A","A","5","-","1"
949,42502802,"C","D","5","-","1"
950,42503001,"A","A","5","-","5"
951,42503002,"A","A","5","-","5"
952,42503201,"B","B","4","LI","2"
953,42503202,"-","-","-","LI","-"
954,42503301,"A","A","5","-","3"
955,42503302,"A","A","5","-","5"
956,42503401,"B","C","3","CT","2"
957,42503402,"B","B","4","CT","2"
958,42503501,"A","A","1","OR","1"
959,42503502,"A","A","5","-","2"
960,42503601,"-","-","-","-","-"
961,42503602,"A","A","5","-","2"
962,42503701,"B","B","4","LI","2"
963,42503702,"A","A","1","OR","1"
964,42503801,"B","B","3","LI","3"
965,42503901,"A","A","3","OR","2"
966,42503902,"B","C","3","CT","2"
967,42504001,"B","B","4","LI","2"
968,42504002,"B","B","3","CT","2"
969,42504101,"A","A","5","-","2"
970,42504102,"A","A","5","-","2"
971,42504201,"B","B","4","LI","2"
972,42504202,"A","A","5","-","5"
973,42504301,"A","A","5","-","5"
974,42504302,"A","A","5","-","5"
975,42504303,"A","A","5","-","5"
976,42504401,"A","A","5","-","2"
977,42504402,"A","A","5","-","1"
978,42504601,"A","A","5","-","5"
979,42504602,"A","A","5","-","5"
980,42504901,"A","A","5","-","1"
981,42504902,"C","D","5","-","2"
982,42504903,"A","A","5","-","5"
983,42600401,"B","C","2","CT","3"
984,42600402,"B","C","2","CT","3"
985,42600601,"A","A","5","-","2"
986,42600602,"C","C","5","-","1"
987,42600801,"A","A","1","OR","1"
988,42600802,"A","A","4","CT","2"
989,42601301,"C","D","5","-","1"
990,42601302,"A","A","4","CT","2"
991,42601501,"C","D","5","-","2"
992,42601502,"B","B","4","CT","2"
993,43400901,"A","A","5","-","5"
994,43400902,"A","A","5","-","4"
995,43800201,"B","C","3","CT","2"
996,43800301,"A","A","5","-","5"
997,43800302,"B","B","2","CT","1"
998,43800401,"A","A","5","-","5"
999,43800402,"B","C","2","FP","2"
1000,43800501,"A","A","5","-","4"
1001,43800502,"-","-","-","LI","-"
1002,43800601,"B","C","2","FP","2"
1003,43801501,"A","A","1","OR","1"
1004,43801502,"A","A","5","-","5"
1005,43801601,"B","C","2","FP","2"
1006,43801602,"-","-","-","LI","-"
1007,43801701,"A","A","5","-","5"
1008,43801702,"B","B","2","CT","1"
1009,43801801,"A","A","5","-","5"
1010,43802001,"B","C","2","FP","2"
1011,43802002,"B","B","2","CT","1"
1012,43802003,"A","A","5","-","5"
1013,44000201,"B","C","2","CT","3"
1014,44000202,"-","-","-","LI","-"
1015,44000601,"-","-","-","LI","-"
1016,44000602,"B","C","2","FP","2"
1017,44000701,"A","A","5","-","5"
1018,44000901,"B","C","3","CT","3"
1019,44100101,"B","B","5","-","1"
1020,44100102,"A","A","5","-","5"
1021,44100301,"A","A","5","-","2"
1022,44100302,"A","A","1","OR","1"
1023,44100401,"B","C","2","FP","2"
1024,44100402,"-","-","-","LI","-"
1025,44100601,"A","A","5","-","5"
1026,44100602,"A","A","5","-","5"
1027,44100603,"A","A","5","-","5"
1028,44100701,"A","A","5","-","5"
1029,44100702,"A","A","5","-","5"
1030,44100801,"A","A","5","-","5"
1031,44100802,"A","A","5","-","5"
1032,44100803,"A","A","5","-","5"
1033,44100901,"A","A","5","-","5"
1034,44100902,"B","B","5","-","1"
1035,44101001,"A","A","5","-","5"
1036,44101101,"A","A","5","-","5"
1037,44101201,"A","A","5","-","2"
1038,44101202,"B","B","5","-","1"
1039,44101203,"A","A","5","-","5"
1040,44101401,"A","A","5","-","5"
1041,44101402,"A","A","5","-","2"
1042,44101601,"A","A","5","-","5"
1043,44101602,"A","A","5","-","5"
1044,44101701,"A","A","1","OR","1"
1045,44101702,"A","A","5","-","2"
1046,44101801,"A","A","5","-","5"
1047,44101802,"A","A","5","-","2"
1048,44101901,"A","A","5","-","5"
1049,44101902,"-","-","-","LI","-"
1050,44102001,"A","A","5","-","5"
1051,44102002,"A","A","5","-","5"
1052,44102101,"A","A","5","-","5"
1053,44102201,"A","A","5","-","5"
1054,44102202,"A","A","5","-","5"
1055,44102301,"A","A","5","-","3"
1056,44102302,"A","A","5","-","5"
1057,44102401,"A","A","5","-","2"
1058,44102402,"A","B","5","-","2"
1059,44102403,"A","A","5","-","5"
1060,44102601,"A","A","5","-","2"
1061,44102602,"A","A","5","-","2"
1062,44102701,"A","A","1","OR","1"
1063,44102702,"A","A","1","OR","1"
1064,44102801,"A","A","5","-","5"
1065,44102802,"A","A","5","-","4"
1066,44102901,"A","A","5","-","5"
1067,44102902,"A","A","5","-","4"
1068,44102903,"A","A","5","-","5"
1069,44103001,"A","A","5","-","5"
1070,44103002,"A","A","5","-","5"
1071,44103101,"A","A","5","-","5"
1072,44103102,"A","A","5","-","4"
1073,44103301,"A","A","5","-","5"
1074,44103302,"A","A","5","-","5"
1075,44103401,"B","C","2","FP","2"
1076,44103402,"-","-","-","LI","-"
1077,44103601,"A","A","5","-","5"
1078,44103602,"A","A","5","-","5"
1079,44103701,"A","A","5","-","5"
1080,44103702,"A","A","5","-","5"
1081,44103801,"A","A","5","-","5"
1082,44103802,"A","A","5","-","5"
1083,44103901,"A","C","5","-","2"
1084,44103902,"A","A","5","-","2"
1085,44104001,"A","A","5","-","4"
1086,44104002,"A","A","5","-","5"
1087,44104201,"-","-","-","LI","-"
1088,44104202,"B","C","2","FP","2"
1089,45300101,"-","-","-","-","-"
1090,45300201,"-","-","-","-","-"
1091,45300301,"-","-","-","-","-"
1092,45300401,"A","A","5","-","5"
1093,45300501,"A","A","5","-","5"
1094,45300502,"A","A","5","-","5"
1095,45400101,"A","A","5","-","4"
1096,45400102,"A","A","5","-","5"
1097,45500101,"-","-","5","-","3"
1098,45500201,"A","A","5","-","5"
1099,45500202,"A","A","5","-","5"
1100,45500301,"-","-","5","-","3"
1101,45500401,"-","-","5","-","3"
1102,45500501,"-","-","5","-","3"
1103,45500601,"-","-","5","-","3"
1104,45500602,"A","A","5","-","5"
1105,45500701,"A","A","5","-","3"
1106,45500702,"A","A","5","-","5"
1107,45500801,"A","A","5","-","3"
1108,45500802,"A","A","5","-","5"
1109,45500901,"A","A","5","-","4"
1110,45500902,"A","A","5","-","5"
1111,45501001,"-","-","5","-","3"
1112,45501101,"A","A","5","-","5"
1113,45501102,"A","A","5","-","4"
1114,45501201,"A","A","5","-","5"
1115,45501202,"A","A","5","-","4"
1116,45501301,"A","A","5","-","5"
1117,45501302,"A","A","5","-","4"
1118,45501401,"-","-","5","-","3"
1119,45501501,"A","A","5","-","5"
1120,45501502,"A","A","5","-","4"
1121,45600101,"-","-","-","-","-"
1122,45600102,"A","A","5","-","4"
1123,45600201,"-","-","-","-","-"
1124,45600202,"A","A","5","-","4"
1125,45600301,"-","-","-","-","-"
1126,45600302,"A","A","5","-","4"
1127,45600401,"-","-","-","-","-"
1128,45600402,"A","A","5","-","4"
1129,45600501,"A","-","5","-","4"
1130,45600601,"A","A","5","-","4"
1131,45600602,"-","-","-","-","-"
1132,45600701,"A","A","5","-","4"
1133,45600702,"A","A","5","-","5"
1134,45600801,"-","-","-","-","-"
1135,45600802,"A","A","5","-","4"
1136,45600901,"-","-","-","-","-"
1137,45600902,"A","A","5","-","4"
1138,45601001,"A","A","5","-","4"
1139,45601002,"-","-","-","-","-"
1140,45700101,"A","A","5","-","3"
1141,45700102,"-","-","-","-","-"
1142,45700201,"A","A","5","-","4"
1143,45700202,"A","A","5","-","5"
1144,45700301,"A","A","5","-","4"
1145,45700302,"-","-","-","-","-"
1146,45700401,"A","A","5","-","3"
1147,45700402,"-","-","-","-","-"
1148,45700501,"A","A","5","-","4"
1149,45700502,"-","-","-","-","-"
1150,45700601,"A","A","5","-","3"
1151,45700602,"-","-","-","-","-"
1152,45700701,"-","-","-","-","-"
1153,45700702,"A","A","5","-","3"
1154,45700801,"A","A","5","-","4"
1155,45700802,"-","-","-","-","-"
1156,45800101,"A","A","5","-","3"
1157,45800102,"-","-","-","-","-"
1158,45800201,"B","C","5","-","3"
1159,45800202,"A","A","5","-","5"
1160,45800301,"A","-","5","-","4"
1161,45800401,"A","-","5","-","4"
1162,45800501,"A","A","5","-","3"
1163,45800601,"A","A","5","-","3"
1164,45800701,"-","-","5","-","3"
1165,45800702,"-","-","-","-","-"
1166,45800801,"A","A","-","OR","1"
1167,45800901,"A","A","-","OR","1"
1168,45801001,"-","-","-","-","-"
1169,45801002,"A","A","5","-","4"
1170,45801101,"A","A","5","-","4"
1171,45801102,"-","-","-","-","-"
1172,45801201,"A","A","5","-","3"
1173,45801202,"A","A","5","-","5"
1174,45801301,"A","A","5","-","4"
1175,45801302,"A","A","5","-","3"
1176,45801401,"-","-","5","-","3"
1177,45801501,"A","A","5","-","4"
1178,45801502,"-","-","-","-","-"
1179,45801601,"A","A","5","-","5"
1180,45801602,"A","A","5","-","3"
1181,45801701,"A","A","5","-","4"
1182,45801702,"A","A","5","-","5"
1183,45801801,"-","-","-","-","-"
1184,45801802,"A","A","5","-","4"
1185,45900101,"A","A","5","-","4"
1186,45900102,"-","-","-","-","-"
1187,45900201,"-","-","-","-","-"
1188,45900202,"A","A","5","-","4"
1189,45900301,"A","A","5","-","3"
1190,45900302,"-","-","-","-","-"
1191,45900401,"A","A","5","-","4"
1192,45900402,"-","-","-","-","-"
1193,45900501,"A","A","5","-","5"
1194,45900502,"A","A","5","-","3"
1195,45900601,"A","A","5","-","3"
1196,45900602,"A","A","5","-","5"
1197,45900701,"A","A","5","-","4"
1198,45900702,"-","-","-","-","-"
1199,45900801,"A","A","5","-","4"
1200,45900802,"-","-","-","-","-"
1201,46000101,"-","-","-","-","-"
1202,46000102,"A","A","5","-","4"
1203,46000201,"A","-","5","-","4"
1204,46000301,"A","A","5","-","4"
1205,46000302,"A","A","1","OR","2"
1206,46000401,"A","A","1","OR","2"
1207,46000402,"A","A","5","-","5"
1208,46100101,"A","A","5","-","4"
1209,46100102,"A","A","5","-","4"
1210,46100201,"A","A","5","-","4"
1211,46100202,"A","A","5","-","5"
1212,46100301,"A","A","5","-","3"
1213,46100302,"A","A","5","-","5"
1214,46100401,"A","A","5","-","3"
1215,46100402,"A","A","5","-","4"
1216,46100501,"A","A","5","-","5"
1217,46100601,"A","A","5","-","4"
1218,46100602,"A","A","5","-","3"
1219,46100701,"A","A","5","-","5"
1220,46100702,"A","A","5","-","5"
1221,46100801,"A","A","5","-","5"
1222,46100901,"A","A","5","-","5"
1223,46100902,"A","A","5","-","5"
1224,46101001,"A","A","5","-","4"
1225,46101101,"A","A","5","-","4"
1226,46101102,"A","A","5","-","4"
1227,46101201,"A","A","5","-","3"
1228,46101202,"A","A","5","-","5"
1229,46101301,"-","-","-","-","-"
1230,46101302,"A","A","5","-","4"
1231,46101401,"A","A","5","-","4"
1232,46101402,"A","A","5","-","3"
1233,46101501,"A","A","5","-","4"
1234,46101502,"A","A","5","-","3"
1235,46101601,"A","A","5","-","5"
1236,46200101,"A","A","5","-","4"
1237,46200102,"-","-","-","-","-"
1238,46300101,"A","-","5","-","5"
1239,46300201,"A","A","5","-","4"
1240,46300301,"A","-","5","-","5"
1241,46300401,"-","-","-","-","-"
1242,46300501,"A","-","5","-","5"
1243,46300502,"-","-","-","-","-"
1244,46300601,"A","A","5","-","5"
1245,46300602,"A","A","5","-","5"
1246,46300701,"-","-","5","-","3"
1247,46300801,"A","A","5","-","5"
1248,46300802,"-","-","-","-","-"
1249,46300901,"A","-","5","-","5"
1250,46301001,"A","A","5","-","4"
1251,46301002,"A","A","5","-","3"
1252,46301101,"A","A","5","-","4"
1253,46301102,"-","-","-","-","-"
1254,46301201,"-","-","-","-","-"
1255,46301202,"A","A","5","-","4"
1256,46301301,"B","B","5","-","3"
1257,46301302,"A","A","5","-","4"
1258,46301401,"A","A","5","-","4"
1259,46301501,"A","A","5","-","3"
1260,46400101,"A","A","5","-","4"
1261,46400102,"A","A","5","-","4"
1262,46400201,"A","A","-","OR","1"
1263,46400202,"A","A","5","-","5"
1264,46400301,"-","-","-","-","-"
1265,46400302,"A","A","5","-","4"
1266,46400401,"A","A","5","-","5"
1267,46400402,"A","A","5","-","4"
1268,46400501,"A","A","5","-","3"
1269,46400502,"A","A","5","-","4"
1270,46400601,"-","-","-","-","-"
1271,46400602,"A","A","5","-","4"
1272,46400701,"A","A","5","-","3"
1273,46400801,"-","-","-","-","-"
1274,46400802,"A","A","5","-","4"
1275,46400901,"-","-","-","-","-"
1276,46401001,"-","-","-","-","-"
1277,46401002,"A","A","5","-","4"
1278,46401101,"A","A","5","-","3"
1279,46401102,"A","A","5","-","3"
1280,46401201,"-","-","-","-","-"
1281,46401202,"A","A","5","-","3"
1282,46401301,"A","A","5","-","4"
1283,46401401,"-","-","-","-","-"
1284,46401501,"-","-","-","-","-"
1285,46401502,"A","A","5","-","3"
1286,46401601,"-","-","-","-","-"
1287,46401602,"A","A","5","-","3"
1288,46401701,"A","A","5","-","3"
1289,46401702,"A","A","5","-","3"
1290,46401801,"-","-","-","-","-"
1291,46401802,"A","A","5","-","4"
1292,46401901,"A","A","5","-","3"
1293,46401902,"A","A","5","-","3"
1294,46402001,"A","A","5","-","3"
1295,46402002,"-","-","-","-","-"
1296,46402101,"A","A","5","-","5"
1297,46402201,"-","-","-","-","-"
1298,46402202,"A","A","5","-","4"
1299,46402301,"A","A","5","-","5"
1300,46402401,"A","A","5","-","4"
1301,46402402,"-","-","-","-","-"
1302,46500101,"A","A","-","OR","1"
1303,46500102,"A","A","5","-","5"
1304,46500201,"A","A","-","OR","1"
1305,46500202,"-","-","-","-","-"
1306,46500301,"A","A","-","OR","1"
1307,46500401,"A","A","-","OR","1"
1308,46600101,"A","A","5","-","5"
1309,46600102,"A","A","5","-","5"
1310,46600201,"A","A","5","-","4"
1311,46600301,"A","A","5","-","4"
1312,46600302,"A","A","5","-","5"
